# {"t_start": 1587142817.9141243, "env_id": "MiniGrid-Empty-5x5-v0"} 
r,l,t
0,100,3.413911
0.28,80,3.799231
0.874,14,3.832282
0,100,4.229687
0,100,4.624951
0,100,4.859813
0.37,70,5.187519
0,100,5.587253
0.262,82,5.783146
0.442,62,6.09195
0.532,52,6.215681
0.766,26,6.277597
0,100,6.676188
0.694,34,6.75686
0,100,7.154443
0,100,7.559374
0.532,52,7.683969
0.793,23,7.901815
0.793,23,7.956923
0.397,67,8.1182
0.379,69,8.451421
0.424,64,8.606416
0,100,9.007268
0.163,93,9.390248
0.622,42,9.490809
0.874,14,9.523755
0.172,92,9.906198
0.739,29,9.976237
0,100,10.374618
0.649,39,10.467556
0.928,8,10.486915
0.856,16,10.683635
0.865,15,10.719079
0.937,7,10.735775
0.424,64,10.888907
0.811,21,10.939195
0.955,5,10.951032
0.901,11,10.977219
0.586,46,11.247793
0.622,42,11.348024
0.793,23,11.403205
0.829,19,11.448498
0,100,11.871479
0.559,49,12.157085
0.829,19,12.205522
0.739,29,12.27845
0.883,13,12.311237
0.928,8,12.331977
0,100,12.748676
0,100,13.154211
0,100,13.553947
0.676,36,13.640013
0.397,67,13.798706
0.325,75,14.140027
0.622,42,14.240332
0.793,23,14.293964
0.919,9,14.478076
0.856,16,14.517365
0.613,43,14.621281
0.703,33,14.700645
0.64,40,14.958238
0.748,28,15.027072
0.883,13,15.057707
0.451,61,15.204385
0.793,23,15.421657
0.64,40,15.51845
0.145,95,15.913533
0.775,25,15.973866
0.883,13,16.004346
0.82,20,16.05254
0.946,6,16.066609
0.379,69,16.395503
0.487,57,16.53355
0.64,40,16.628805
0.433,63,16.946682
0.685,35,17.032459
0.685,35,17.117891
0,100,17.519484
0.496,56,17.814085
0.316,76,17.996873
0,100,18.400447
0.433,63,18.549453
0.739,29,18.77834
0.775,25,18.837394
0.955,5,18.84936
0.802,22,18.901817
0.685,35,18.985915
0.451,61,19.294073
0.442,62,19.440824
0.757,27,19.664435
0.955,5,19.677072
0.937,7,19.693883
0.784,24,19.750869
0.919,9,19.772121
0.946,6,19.786687
0.802,22,19.83984
0.937,7,19.856227
0.766,26,19.917166
0.136,96,20.304029
0.874,14,20.337495
0.928,8,20.356419
0.856,16,20.394685
0.892,12,20.582195
0.208,88,20.792766
0,100,21.189687
0.955,5,21.201547
0.937,7,21.217874
0.874,14,21.251191
0.793,23,21.306177
0.541,51,21.58937
0,100,21.987305
0.676,36,22.076466
0.442,62,22.224626
0,100,22.626994
0.775,25,22.687512
0.847,17,22.728121
0.955,5,22.739933
0.91,10,22.923915
0.856,16,22.964403
0.892,12,22.99542
0.91,10,23.019943
0.847,17,23.061103
0,100,23.460761
0.847,17,23.501674
0.919,9,23.523065
0.928,8,23.542319
0.937,7,23.558968
0.865,15,23.595155
0.775,25,23.654674
0.91,10,23.67834
0.82,20,23.886696
0.865,15,23.92231
0.955,5,23.934638
0.937,7,23.951351
0.649,39,24.045325
0.514,54,24.332931
0.838,18,24.377873
0.784,24,24.436262
0,100,24.836443
0.514,54,24.96578
0.694,34,25.047549
0.703,33,25.286308
0.946,6,25.301412
0.847,17,25.343562
0,100,25.743808
0.703,33,25.824996
