# {"t_start": 1587136412.8888829, "env_id": "MiniGrid-Empty-5x5-v0"} 
r,l,t
0,100,4.208216
0,100,4.661323
0,100,5.075071
0.496,56,5.217996
0,100,5.632658
0,100,6.044954
0.892,12,6.074953
0,100,6.487158
0.118,98,6.73407
0.541,51,7.023214
0.775,25,7.086742
0.694,34,7.172682
0.334,74,7.521195
0.1,100,7.936418
0.307,77,8.13145
0.604,44,8.405896
0.73,30,8.481772
0.775,25,8.544143
0,100,8.958461
0.199,89,9.343712
0.253,83,9.556296
0.316,76,9.915362
0.775,25,9.978065
0,100,10.391313
0.811,21,10.443779
0.793,23,10.500529
0.451,61,10.819645
0.919,9,10.84192
0.829,19,10.888729
0,100,11.301109
0.316,76,11.493337
0.532,52,11.78822
0.469,59,11.937801
0.829,19,11.986224
0.586,46,12.267493
0.928,8,12.288348
0.883,13,12.320435
0.46,60,12.471343
0.217,87,12.85285
0.379,69,13.029186
0,100,13.444398
0,100,13.864415
0,100,14.28558
0.775,25,14.3485
0.874,14,14.383984
0.865,15,14.421351
0.892,12,14.451472
0,100,14.865332
0.676,36,14.955392
0,100,15.372248
0.433,63,15.691838
0.649,39,15.790565
0.613,43,15.899277
0.793,23,15.958736
0.928,8,15.979069
0.235,85,16.357029
0.415,65,16.685073
0.793,23,16.741999
0,100,17.158085
0.928,8,17.178812
0.46,60,17.330088
0.802,22,17.385559
0,100,17.798512
0,100,18.213558
0.928,8,18.233129
0.811,21,18.288094
0.658,38,18.3832
0.343,73,18.73034
0.496,56,18.873087
0.919,9,18.89601
0.802,22,19.11489
0.712,32,19.194817
0.172,92,19.591127
0.91,10,19.616333
0.757,27,19.684149
0.928,8,19.704745
0.784,24,19.764561
0.811,21,19.816969
0.676,36,20.073412
0.712,32,20.15558
0.847,17,20.19853
0.712,32,20.278928
0.748,28,20.350238
0.91,10,20.537837
0.775,25,20.6031
0.631,41,20.707334
0.946,6,20.722796
0.577,47,20.841662
0,100,21.254876
0.928,8,21.275354
0.433,63,21.594524
0.784,24,21.654639
0.208,88,22.040546
0.91,10,22.066075
0.928,8,22.086344
0.28,80,22.288569
0.928,8,22.46964
0.811,21,22.522388
0.532,52,22.65141
0.784,24,22.710816
0.91,10,22.735875
0.937,7,22.753816
0.667,37,23.01138
0.955,5,23.023968
0.451,61,23.177645
0.883,13,23.210898
0.82,20,23.261773
0.388,68,23.595121
0.784,24,23.656437
0.514,54,23.956069
0.928,8,23.976424
0.955,5,23.988897
0.928,8,24.009079
0.811,21,24.062244
0.91,10,24.087425
0.739,29,24.160848
0.838,18,24.205538
0,100,24.626704
0.883,13,24.658713
0.955,5,24.670959
0.937,7,24.688527
0.514,54,24.986495
0,100,25.404499
0,100,25.656644
0.55,50,25.943781
0.406,66,26.110739
0.64,40,26.374432
0.937,7,26.392354
0.64,40,26.492021
0.748,28,26.562779
0.739,29,26.635279
0.721,31,26.876463
0.712,32,26.956796
0.955,5,26.969584
0.784,24,27.029651
0.928,8,27.050365
0.613,43,27.159128
0.955,5,27.333453
0.91,10,27.359175
0.469,59,27.50879
0.487,57,27.816069
0,100,28.066565
0.514,54,28.36615
0.946,6,28.38134
0.82,20,28.433152
0.937,7,28.45083
0.181,91,28.844723
0.649,39,28.942653
0.379,69,29.279846
0.703,33,29.363121
0.928,8,29.382859
0.919,9,29.405093
0.883,13,29.43738
0,100,29.856238
0.496,56,29.998668
0.928,8,30.018678
0.64,40,30.284415
0.829,19,30.332062
0,100,30.746341
0.937,7,30.764101
0,100,31.017624
0.919,9,31.040764
0.901,11,31.230384
0.739,29,31.304273
0.262,82,31.512263
0.505,55,31.813417
0.37,70,31.988299
0.55,50,32.278093
0.838,18,32.324444
0.946,6,32.339304
0.604,44,32.450519
0.163,93,32.848091
0.928,8,32.867488
0.901,11,32.894916
0.775,25,32.957698
0.541,51,33.248811
0.874,14,33.283345
0.91,10,33.307967
0.379,69,33.48455
0.874,14,33.682178
0.649,39,33.780159
0.955,5,33.792847
0.829,19,33.840839
0.955,5,33.853412
0.289,79,34.215805
0.703,33,34.299133
0.784,24,34.361451
0.766,26,34.426881
0.901,11,34.457344
0.874,14,34.655439
0.856,16,34.695714
0.856,16,34.735732
0.775,25,34.798878
0.955,5,34.811861
0.469,59,35.124676
0.847,17,35.167974
0.856,16,35.209064
0.82,20,35.259307
0.757,27,35.327145
0.883,13,35.359973
0.748,28,35.431525
0.802,22,35.6491
0.892,12,35.679948
0,100,36.09521
0.946,6,36.11066
0.226,86,36.32813
0.775,25,36.391071
0.82,20,36.605492
0.829,19,36.654034
0.901,11,36.682413
0.901,11,36.710601
0.937,7,36.728501
0.892,12,36.758534
0.415,65,37.086622
0,100,37.340719
0.874,14,37.376717
0.955,5,37.552361
0.73,30,37.629876
0.874,14,37.666332
0.703,33,37.749698
0.802,22,37.805539
0.946,6,37.820872
0.496,56,38.124886
0.685,35,38.214573
0.748,28,38.28631
0.883,13,38.31945
0.577,47,38.600794
0.802,22,38.656226
0.928,8,38.676449
0.865,15,38.715224
0.766,26,38.78089
0,100,39.195553
0.919,9,39.218519
0.721,31,39.297245
0.622,42,39.565767
0.748,28,39.636492
0.82,20,39.688116
0.937,7,39.706126
0.631,41,39.810322
0.766,26,40.03915
0.946,6,40.054614
0.883,13,40.087196
0.892,12,40.117729
0.91,10,40.143388
0.469,59,40.293483
0.91,10,40.486279
0.901,11,40.515068
0.946,6,40.530346
0.946,6,40.54575
0.928,8,40.568286
0.766,26,40.633599
0.712,32,40.714757
0.928,8,40.735294
0.946,6,40.750719
0.919,9,40.77374
0.784,24,40.999817
0.946,6,41.015351
0.946,6,41.030903
0.937,7,41.048519
0.937,7,41.066413
0.946,6,41.08336
0.361,71,41.268272
0.613,43,41.542958
0.91,10,41.569393
0.82,20,41.620358
0.946,6,41.63633
0.91,10,41.661618
0.352,72,42.00977
0.757,27,42.078882
0.586,46,42.194524
0.577,47,42.477738
0.694,34,42.56432
0.946,6,42.579972
0.478,58,42.72783
0.451,61,43.04508
0.892,12,43.075576
0.532,52,43.205854
0.514,54,43.50464
0.937,7,43.521994
0.514,54,43.659242
0.766,26,43.724874
0.631,41,43.992552
0.937,7,44.010713
0.442,62,44.168684
0.784,24,44.229054
0.865,15,44.428146
0.901,11,44.455902
0.685,35,44.546117
0.856,16,44.587331
0.811,21,44.640816
0.892,12,44.670319
0.946,6,44.685625
0.73,30,44.925375
0.928,8,44.945326
0.919,9,44.968449
0.577,47,45.087916
0.874,14,45.123794
0.919,9,45.146763
0.874,14,45.182086
0.901,11,45.210202
0.883,13,45.40544
0.892,12,45.435589
0.847,17,45.477926
0.739,29,45.550289
0.928,8,45.570619
0.793,23,45.629379
0.901,11,45.65767
0.829,19,45.868088
0.748,28,45.938164
0.937,7,45.955854
0.811,21,46.009025
0.865,15,46.047176
0.622,42,46.153363
0.613,43,46.424517
0.901,11,46.452223
0.955,5,46.465356
0.919,9,46.488133
0.937,7,46.505272
0.856,16,46.545993
0.856,16,46.585612
0.955,5,46.598148
0.856,16,46.639032
0.757,27,46.868551
0.946,6,46.88365
0.892,12,46.913644
0.829,19,46.960904
0.334,74,47.148022
0.937,7,47.328235
0.946,6,47.344089
0.883,13,47.376439
0.64,40,47.478556
