# {"t_start": 1587145183.8803296, "env_id": "MiniGrid-Empty-5x5-v0"} 
r,l,t
0.514,54,3.233274
0.694,34,3.314497
0.145,95,3.74027
0,100,4.148958
0.406,66,4.309211
0.388,68,4.638357
0.793,23,4.69543
0.514,54,4.827106
0,100,5.23439
0.496,56,5.588238
0,100,5.863745
0,100,6.335793
0.127,97,6.734219
0.739,29,6.806988
0.784,24,6.864519
0,100,7.269568
0.406,66,7.594019
0.676,36,7.681647
0,100,8.084977
0.658,38,8.180439
0.289,79,8.537566
0,100,8.783253
0,100,9.188129
0.838,18,9.23107
0.694,34,9.475145
0.892,12,9.504337
0,100,9.746507
0.442,62,10.067364
0.82,20,10.116449
0.793,23,10.175261
0.622,42,10.441632
0.541,51,10.569883
0.928,8,10.589957
0.892,12,10.618211
0.721,31,10.694181
0.586,46,10.970769
0.937,7,10.988198
0,100,11.395583
0,100,11.638194
0,100,12.05014
0.82,20,12.09785
0.433,63,12.422877
0.478,58,12.570177
0,100,12.984663
0.46,60,13.128647
0.658,38,13.384669
0.856,16,13.42407
0.757,27,13.490248
0,100,13.902735
0.253,83,14.319909
0.208,88,14.538047
0.928,8,14.557695
0.874,14,14.591742
0.379,69,14.922782
0.487,57,15.063389
0.532,52,15.356472
0.469,59,15.504175
0.505,55,15.802482
0.892,12,15.83074
0.523,53,15.960586
0.919,9,15.982362
0.55,50,16.267867
0.82,20,16.322313
0.874,14,16.356281
0.883,13,16.388963
0.838,18,16.432973
0.829,19,16.479342
0.523,53,16.823973
0.865,15,16.860469
0.838,18,16.904212
0.874,14,16.938097
0.577,47,17.051778
0.91,10,17.239434
0.847,17,17.281336
0.244,84,17.483754
0.856,16,17.522375
0.55,50,17.806547
0.118,98,18.211273
0.748,28,18.28047
0.577,47,18.394718
0.253,83,18.757942
0.703,33,18.83959
0.847,17,18.879792
0.559,49,19.16102
0.937,7,19.178401
0.523,53,19.305661
0.541,51,19.431911
0.937,7,19.612758
0,100,19.853324
