# {"t_start": 1587139059.1378376, "env_id": "MiniGrid-Empty-5x5-v0"} 
r,l,t
0,100,4.232482
0,100,4.688643
0,100,5.098378
0,100,5.508842
0,100,5.760111
0,100,6.173988
0,100,6.586399
0,100,6.997496
0.847,17,7.040983
0.397,67,7.209336
0,100,7.621093
0.676,36,7.710289
0.271,81,8.07544
0.433,63,8.395413
0,100,8.64745
0.559,49,8.930361
0.604,44,9.041767
0,100,9.452503
0,100,9.86371
0,100,10.115563
0,100,10.528652
0,100,10.944503
0,100,11.358101
0.415,65,11.519486
0,100,11.933719
0.478,58,12.241964
0.784,24,12.302418
0.784,24,12.362614
0.775,25,12.425881
0.847,17,12.46825
0.928,8,12.488646
0.127,97,12.896718
0.811,21,12.949754
0,100,13.365098
0.127,97,13.768296
0.46,60,13.927929
0.676,36,14.183599
0.298,78,14.385202
0.883,13,14.419085
0.667,37,14.675355
0,100,14.929596
0.478,58,15.237297
0.649,39,15.338079
0.91,10,15.362779
0.343,73,15.706584
0.775,25,15.769632
0.685,35,15.857625
0,100,16.269743
0.469,59,16.419694
0.883,13,16.614061
0.1,100,16.868722
0.172,92,17.261405
0.352,72,17.602139
0.478,58,17.748076
0.532,52,17.877776
0.829,19,18.086672
0,100,18.338133
0.892,12,18.368649
0.874,14,18.564301
0.397,67,18.731724
0.46,60,19.042593
0.955,5,19.055182
0.631,41,19.158442
0,100,19.569861
0.712,32,19.649982
0.685,35,19.738717
0.91,10,19.763758
0.811,21,19.817665
0.901,11,20.008647
0.739,29,20.09618
0.433,63,20.254863
0.946,6,20.269709
0.847,17,20.312516
0.748,28,20.544433
0.838,18,20.590096
0,100,21.003672
0.694,34,21.089404
0.82,20,21.139857
0.631,41,21.243297
0.91,10,21.268441
0,100,21.681041
0.946,6,21.695738
0.433,63,22.016045
0.64,40,22.117296
0.613,43,22.227359
0,100,22.639011
0.613,43,22.749094
0,100,23.164148
0.937,7,23.181607
0.397,67,23.509601
0.721,31,23.586277
0.856,16,23.626515
0.937,7,23.644426
0.946,6,23.659066
0,100,24.074475
0.874,14,24.109236
0.307,77,24.464921
0.937,7,24.48253
0.685,35,24.573556
0.847,17,24.615555
0.838,18,24.660469
0.595,45,24.93591
0.559,49,25.058945
0.919,9,25.080872
0.478,58,25.387686
0.532,52,25.517614
0.928,8,25.538144
0.712,32,25.619541
0.307,77,25.974073
0.64,40,26.07491
0.631,41,26.338987
0.919,9,26.360887
0.451,61,26.514338
0.829,19,26.563009
0.811,21,26.615211
0.199,89,26.999047
0.505,55,27.29896
0.937,7,27.316571
0.559,49,27.439657
0.883,13,27.472607
0.811,21,27.526094
0.811,21,27.580019
0.865,15,27.777954
0.874,14,27.813785
0.919,9,27.83654
0.955,5,27.848587
0.586,46,27.963537
0.937,7,27.981108
0.793,23,28.039615
0.604,44,28.310729
0.748,28,28.38066
0.856,16,28.420624
0.874,14,28.455222
0.946,6,28.470406
0.838,18,28.515891
0.865,15,28.718439
0,100,28.969724
0.208,88,29.353204
0.91,10,29.37787
0.514,54,29.514665
0.748,28,29.744958
0.892,12,29.775609
0.874,14,29.810829
0.883,13,29.843624
0.343,73,30.188208
0.514,54,30.32478
0.163,93,30.719607
0.586,46,30.835602
0.73,30,30.910116
0.712,32,31.152665
0.91,10,31.178525
0.82,20,31.229115
0.811,21,31.282341
0.901,11,31.310918
0,100,31.724052
0.802,22,31.780639
0.955,5,31.792962
0.91,10,31.817623
0.289,79,32.176806
0.919,9,32.199776
0.91,10,32.225047
0.802,22,32.280137
0.847,17,32.321992
0.892,12,32.352025
0.928,8,32.371438
0.604,44,32.645172
0.406,66,32.810123
0.676,36,32.900059
0.748,28,33.131605
0.829,19,33.179667
0.217,87,33.561521
0.604,44,33.674041
0.946,6,33.689489
0.874,14,33.724058
0.856,16,33.764791
0.775,25,33.828965
0,100,34.243579
0.865,15,34.281411
0.478,58,34.588839
0,100,34.843073
0.901,11,35.033157
0.775,25,35.09691
0.937,7,35.115097
0.937,7,35.132696
0.784,24,35.192733
0.73,30,35.26904
0.775,25,35.331904
0.199,89,35.719455
0.955,5,35.732332
0.928,8,35.752701
0.892,12,35.783266
0.271,81,36.148564
0.946,6,36.163951
0.928,8,36.184635
0.784,24,36.244941
0.712,32,36.487314
0.334,74,36.675356
0.793,23,36.733247
0.685,35,36.981765
0.352,72,37.163262
0.937,7,37.180561
0.946,6,37.195432
0,100,37.611291
0.235,85,37.987835
0.658,38,38.08331
0.919,9,38.106064
0.667,37,38.19981
0.595,45,38.47443
0.406,66,38.642235
0.802,22,38.698045
0.811,21,38.912522
0.937,7,38.930945
0.532,52,39.063626
0.667,37,39.155695
0.928,8,39.175994
0.532,52,39.466585
0.874,14,39.501675
0.226,86,39.878783
0.937,7,39.896513
0.757,27,39.964903
0.865,15,40.00312
0.91,10,40.028452
0.883,13,40.061459
0.91,10,40.086484
0.64,40,40.346042
0.208,88,40.570912
0.667,37,40.665134
0.676,36,40.917735
0.748,28,40.987608
0.937,7,41.005234
0.757,27,41.074897
0.955,5,41.087477
0.928,8,41.107116
0.676,36,41.359625
0.91,10,41.385433
0.937,7,41.404514
0.667,37,41.502149
0.937,7,41.520856
0.883,13,41.554609
0.649,39,41.816941
