# {"t_start": 1587139059.182733, "env_id": "MiniGrid-Empty-5x5-v0"} 
r,l,t
0,100,4.188572
0,100,4.644353
0,100,5.054104
0.379,69,5.22765
0.469,59,5.534391
0.712,32,5.614105
0,100,6.029534
0.856,16,6.069703
0,100,6.48149
0.874,14,6.516663
0.865,15,6.555201
0.244,84,6.925382
0.784,24,6.986392
0,100,7.399151
0.721,31,7.476125
0.703,33,7.558761
0,100,7.970107
0,100,8.384285
0,100,8.636163
0.91,10,8.821374
0.685,35,8.909056
0.415,65,9.072772
0,100,9.482563
0.928,8,9.502802
0.361,71,9.841922
0.694,34,9.927692
0,100,10.339769
0.118,98,10.751111
0.73,30,10.828139
0.82,20,10.878377
0.802,22,10.932592
0.928,8,10.953276
0,100,11.365355
0.775,25,11.427635
0.658,38,11.523621
0.757,27,11.753698
0.244,84,11.965381
0.316,76,12.31849
0.613,43,12.426719
0.64,40,12.688934
0.784,24,12.75016
0,100,13.165575
0.316,76,13.35828
0.604,44,13.469611
0.451,61,13.782513
0,100,14.21209
0.838,18,14.257432
0.811,21,14.310564
0.532,52,14.441796
0.226,86,14.824676
0.793,23,14.882627
0.91,10,14.90802
0.514,54,15.205595
0.172,92,15.43959
0.658,38,15.694951
0.865,15,15.733074
0.748,28,15.803315
0,100,16.215127
0.721,31,16.293808
0.91,10,16.319511
0.46,60,16.633832
0.154,94,16.871608
0.451,61,17.187082
0.712,32,17.266459
0.64,40,17.367028
0.829,19,17.575193
0.748,28,17.645921
0,100,18.057581
0.937,7,18.075244
0,100,18.327041
0.64,40,18.586636
0.928,8,18.606681
0.766,26,18.672205
0.298,78,19.028629
0.739,29,19.101556
0.685,35,19.189427
0.721,31,19.266941
0.874,14,19.301819
0.145,95,19.701759
0.82,20,19.75275
0.55,50,20.057173
0,100,20.469893
0,100,20.723281
0.955,5,20.735921
0.343,73,21.080117
0.946,6,21.095584
0.352,72,21.438061
0.892,12,21.468413
0.712,32,21.549016
0.883,13,21.581298
0.883,13,21.614291
0.856,16,21.653712
0.388,68,21.986603
0.325,75,22.177753
0.856,16,22.218602
0.865,15,22.416248
0.667,37,22.509661
0.316,76,22.702109
0.451,61,23.018715
0.937,7,23.036541
0.829,19,23.084742
0.811,21,23.1374
0.613,43,23.40642
0.946,6,23.420801
0,100,23.669787
0,100,24.085304
0.946,6,24.100133
0.613,43,24.369682
0.883,13,24.402559
0.838,18,24.448679
0,100,24.864273
0.847,17,24.906813
0.334,74,25.092079
0.937,7,25.109648
0.865,15,25.308324
0.937,7,25.32616
0.757,27,25.392448
0.91,10,25.417926
0.946,6,25.433022
0.793,23,25.491172
0.595,45,25.605636
0.739,29,25.839895
0.73,30,25.914712
0.388,68,26.085692
0.829,19,26.294672
0,100,26.546276
0,100,26.95725
0.946,6,26.972718
0.568,48,27.254695
0.559,49,27.377376
0.613,43,27.486753
0.892,12,27.517395
0.82,20,27.728614
0.955,5,27.741385
0.928,8,27.76166
0.352,72,27.941849
0.631,41,28.205338
0.433,63,28.363417
