# {"t_start": 1587142817.9323888, "env_id": "MiniGrid-Empty-5x5-v0"} 
r,l,t
0,100,3.33329
0,100,3.771521
0.667,37,3.857434
0,100,4.257617
0.28,80,4.606134
0.235,85,4.807721
0,100,5.208166
0,100,5.609555
0.748,28,5.676697
0.883,13,5.707437
0,100,6.106548
0,100,6.504249
0.469,59,6.645214
0,100,7.047038
0.784,24,7.104899
0.442,62,7.415794
0.514,54,7.544227
0.163,93,7.929959
0.82,20,7.978211
0,100,8.380929
0.1,100,8.777784
0.55,50,8.896302
0.523,53,9.021821
0.361,71,9.351141
0.694,34,9.431526
0.361,71,9.770587
0,100,10.172326
0.226,86,10.379129
0.28,80,10.733091
0.631,41,10.829335
0,100,11.236698
0.199,89,11.613271
0.622,42,11.716548
0.883,13,11.746759
0.856,16,11.784229
0.181,91,12.161016
0,100,12.577314
0.91,10,12.601641
0.766,26,12.665624
0.937,7,12.682221
0.865,15,12.718337
0.937,7,12.735862
0.838,18,12.77769
0.523,53,13.075
0.505,55,13.205882
0.775,25,13.266253
0.559,49,13.543225
0.847,17,13.583284
0.604,44,13.689022
0.631,41,13.949466
0.703,33,14.029741
0.829,19,14.075451
0.928,8,14.093972
0.676,36,14.178598
0,100,14.580749
0,100,15.034101
0.829,19,15.080452
0.298,78,15.432138
0.1,100,15.671765
0,100,16.072208
0.865,15,16.107952
0.298,78,16.456378
0.883,13,16.487032
0.199,89,16.861836
0.892,12,16.890172
0.82,20,16.936955
0.946,6,16.951496
0.712,32,17.029945
0.946,6,17.043886
0.631,41,17.302538
0.892,12,17.331551
0,100,17.737905
0.415,65,17.900332
0.766,26,17.961588
0.604,44,18.246212
0.82,20,18.295199
0.577,47,18.406834
0.541,51,18.697455
0.19,90,18.915195
0.631,41,19.178419
0.784,24,19.234925
0.901,11,19.260974
0.676,36,19.346399
0.442,62,19.660484
0.856,16,19.698168
0.946,6,19.712013
0.766,26,19.774339
0,100,20.183025
0.64,40,20.281271
0.937,7,20.297931
0.703,33,20.378062
0.928,8,20.396597
0.784,24,20.618486
0.748,28,20.684785
0.613,43,20.785826
0.145,95,21.17712
0.937,7,21.193699
0.928,8,21.21323
0.271,81,21.565393
0.928,8,21.584169
0.919,9,21.606279
0.91,10,21.629716
0.739,29,21.698936
0.784,24,21.757465
0.946,6,21.771667
0.244,84,22.132125
0.901,11,22.157645
0.946,6,22.172108
0.937,7,22.189353
0.595,45,22.459092
0.172,92,22.680526
0.811,21,22.731514
0.955,5,22.743496
0.622,42,23.004911
0.928,8,23.025567
0.442,62,23.173649
0.919,9,23.195716
0.928,8,23.215465
0.901,11,23.40075
0.442,62,23.54915
0.937,7,23.565675
0,100,23.963203
0.847,17,24.0035
0.64,40,24.101855
0.937,7,24.119566
0.766,26,24.341165
0.253,83,24.541864
0.946,6,24.556643
0.505,55,24.862283
0.928,8,24.882411
0.955,5,24.894651
0.937,7,24.910851
0,100,25.36676
0.631,41,25.46636
0.802,22,25.518856
0,100,25.915935
0.775,25,25.975728
0.901,11,26.001529
0.811,21,26.051658
0.874,14,26.084313
0.955,5,26.256399
0.523,53,26.390437
0.739,29,26.4611
0.811,21,26.511511
0.838,18,26.553773
0.847,17,26.754519
0,100,26.995676
0.595,45,27.263498
0.937,7,27.29871
0.919,9,27.342565
0.91,10,27.368494
0.793,23,27.42379
0.748,28,27.49143
0.703,33,27.733361
0.901,11,27.759619
0.955,5,27.771454
0.937,7,27.788274
0.802,22,27.841904
0.532,52,27.965117
0.937,7,27.984078
0.64,40,28.290885
0.946,6,28.305706
0.919,9,28.326821
0.739,29,28.395329
0.919,9,28.416454
0.901,11,28.4426
0.793,23,28.497453
0.658,38,28.751486
0.127,97,28.985504
0.64,40,29.293037
0.937,7,29.310105
0.766,26,29.373609
0.937,7,29.389693
0.757,27,29.45435
0.946,6,29.468529
0.604,44,29.733428
0.658,38,29.825094
0.64,40,29.922359
0.838,18,29.965003
0.595,45,30.231457
0.586,46,30.341547
0.685,35,30.42561
0.811,21,30.63607
0.874,14,30.671279
0.928,8,30.691205
0.937,7,30.70823
0.748,28,30.776603
0.928,8,30.796923
0.811,21,30.84712
0,100,31.251157
0.874,14,31.284586
0.856,16,31.321906
0.604,44,31.585786
0.955,5,31.597184
0.919,9,31.618103
0.748,28,31.684631
0.775,25,31.743941
0.955,5,31.755637
0.406,66,32.072192
0.631,41,32.170816
0.937,7,32.187233
0.622,42,32.287586
0.361,71,32.618374
0.883,13,32.649656
0.721,31,32.722691
0.136,96,33.114416
0.604,44,33.219216
0.865,15,33.256421
0.928,8,33.487817
0.838,18,33.530266
0.649,39,33.622496
0.712,32,33.699405
0.955,5,33.711255
0.523,53,34.050415
0.685,35,34.137113
0.955,5,34.149542
0.712,32,34.224646
0.775,25,34.282729
0.955,5,34.294764
0.406,66,34.611863
0.712,32,34.688286
0.676,36,34.935135
0.928,8,34.954129
0.955,5,34.966304
0.595,45,35.073054
0.856,16,35.111271
0.46,60,35.414259
0.946,6,35.428723
0.694,34,35.511073
0.946,6,35.527705
0.838,18,35.570404
0.784,24,35.627138
0.559,49,35.902807
0.532,52,36.02565
0.721,31,36.100121
0.91,10,36.123383
0.937,7,36.139908
0.874,14,36.332294
0.946,6,36.34713
0.91,10,36.371675
0.883,13,36.404315
0,100,36.80144
0.712,32,36.877257
0.847,17,36.91896
0.955,5,36.930928
0.874,14,36.965422
0.667,37,37.054679
0.613,43,37.322938
0.793,23,37.377401
0.613,43,37.480154
0.937,7,37.497293
0.604,44,37.764331
0.91,10,37.788522
0.856,16,37.826077
0.568,48,37.946981
0.955,5,37.959207
0.919,9,37.982696
0.37,70,38.313874
0.946,6,38.329586
0.838,18,38.374699
0.955,5,38.386814
0.946,6,38.401278
0.37,70,38.739085
0.919,9,38.760815
0.901,11,38.787458
0.946,6,38.801424
0.847,17,38.841803
0.712,32,38.918869
0.694,34,39.158716
0.559,49,39.276287
0.586,46,39.386251
0.685,35,39.632709
0.946,6,39.647289
0.847,17,39.688434
0.712,32,39.7651
0.712,32,39.84073
0.883,13,39.871375
0.586,46,40.13969
0.847,17,40.180117
0.955,5,40.192361
0,100,40.591743
0.739,29,40.662259
0.946,6,40.676732
0.658,38,40.767372
0.919,9,40.788925
0.262,82,41.142676
0.748,28,41.21003
0.91,10,41.233373
0.946,6,41.248414
0.568,48,41.572898
0.802,22,41.625241
0.937,7,41.641406
0.694,34,41.727029
0.757,27,41.790645
0.955,5,41.803354
0.892,12,41.831423
0.946,6,42.004704
0.946,6,42.019561
0.811,21,42.068422
0.172,92,42.290674
0.937,7,42.466132
0.172,92,42.687031
